src_ip,dst_ip,src_port,dst_port,protocol,DFT_Real_0,DFT_Real_1,DFT_Real_2,DFT_Real_3,DFT_Real_4,DFT_Real_5,DFT_Real_6,DFT_Real_7,DFT_Real_8,DFT_Real_9,DFT_Real_10,DFT_Real_11,DFT_Real_12,DFT_Real_13,DFT_Real_14,DFT_Real_15,DFT_Real_16,DFT_Real_17,DFT_Real_18,DFT_Real_19,DFT_Real_20,DFT_Real_21,DFT_Real_22,DFT_Real_23,DFT_Real_24
192.168.10.32,52.179.216.235,26680.0,443.0,6.0,0.2076666666666666,-0.09036145366099846,-0.02286111111111111,0.08261111111111111,-0.058750000000000004,0.20911111111111105,-0.02904212945828876,-0.10566666666666666,0.03250000000000001,0.04961111111111111,0.21677777777777774,0.04525409353048574,-0.08041666666666666,-0.08405555555555556,0.003861111111111102,0.25261111111111106,0.13079042900583987,0.03549999999999998,-0.04016666666666667,-0.07905555555555557,0.24061111111111105,0.13505593647261244,0.07408333333333333,0.04822222222222222,0.045361111111111116
192.168.10.23,142.251.36.74,60212.0,443.0,6.0,0.1618333333333333,-0.02162324851434218,-0.06497222222222221,-0.002666666666666666,0.06208333333333334,0.16138888888888886,-0.016416666666666656,-0.058583333333333334,0.03416666666666667,-0.05102777777777778,0.1609444444444444,-0.0067517079782621866,0.006611111111111095,0.0031111111111111157,-0.010388888888888882,0.1609444444444444,0.005166809854892857,0.06563888888888889,-0.03372222222222222,0.0618611111111111,0.1375555555555555,-0.004554486784085178,0.047333333333333345,-0.0031111111111111157,-0.03977777777777777
192.168.10.32,52.184.216.246,26681.0,443.0,6.0,0.2076666666666666,-0.09036145366099846,-0.02286111111111111,0.08261111111111111,-0.058750000000000004,0.20911111111111105,-0.02904212945828876,-0.10566666666666666,0.03250000000000001,0.04961111111111111,0.21677777777777774,0.04525409353048574,-0.08041666666666666,-0.08405555555555556,0.003861111111111102,0.25261111111111106,0.13079042900583987,0.03549999999999998,-0.04016666666666667,-0.07905555555555557,0.24061111111111105,0.13505593647261244,0.07408333333333333,0.04822222222222222,0.045361111111111116
192.168.10.32,52.184.214.53,26682.0,443.0,6.0,0.20772222222222217,-0.0904095661834309,-0.022833333333333334,0.08261111111111111,-0.058777777777777776,0.21544444444444438,-0.023633192201197563,-0.10255555555555554,0.03255555555555556,0.046444444444444455,0.21688888888888883,0.04300437990693813,-0.08672222222222221,-0.09033333333333333,0.0038888888888888766,0.2527777777777777,0.127755208194939,0.032333333333333325,-0.03400000000000001,-0.06972222222222221,0.2407777777777777,0.13199293788393382,0.07716666666666666,0.05444444444444445,0.03594444444444446
192.168.10.135,3.127.6.122,48844.0,443.0,6.0,0.15127777777777773,0.03256834244603054,-0.049416666666666664,-0.07933333333333333,-0.02847222222222222,0.23027777777777772,0.07120667638828004,-0.04841666666666666,-0.009388888888888893,0.030694444444444448,0.22983333333333328,0.011380338717125849,-0.0782222222222222,0.0003333333333333336,-0.081,0.24572222222222218,-0.03729072566274432,-0.021416666666666667,0.009833333333333341,0.042805555555555555,0.23383333333333328,-0.10215473890554883,0.034972222222222224,-0.016222222222222228,0.028250000000000015
192.168.10.23,34.149.100.209,43174.0,443.0,6.0,0.1551111111111111,-0.0008941560119016406,-0.06288888888888888,-0.022666666666666658,0.021777777777777774,0.15638888888888886,-0.004132085062557611,-0.05397222222222221,-0.014444444444444444,-2.777777777778397e-05,0.15766666666666662,-0.006434015019475552,0.008277777777777781,0.02138888888888888,-0.02366666666666666,0.15766666666666662,-0.008289733625613091,0.06097222222222222,0.013166666666666669,0.022416666666666658,0.12099999999999995,-0.039678489606727894,0.0343611111111111,-0.02138888888888888,0.01958333333333333
192.168.10.32,20.189.173.15,26683.0,443.0,6.0,0.31461111111111106,-0.18900119139879237,0.06375,-0.0021666666666666683,0.014194444444444435,0.3142777777777777,-0.11128402665746968,-0.08775,0.06755555555555555,-0.0029722222222222277,0.3184444444444444,0.00019337567297405636,-0.14908333333333335,0.0025000000000000022,-0.012972222222222218,0.3552777777777778,0.1393508988540687,-0.047083333333333324,-0.07172222222222221,-0.006638888888888897,0.3455,0.19586832394121678,0.06027777777777778,-0.03933333333333333,-0.012333333333333344
192.168.10.23,35.201.103.21,40360.0,443.0,6.0,0.15111111111111108,-0.0008941560119016406,-0.05888888888888889,-0.022666666666666658,0.01777777777777778,0.15238888888888885,-0.0028543072847798394,-0.05197222222222221,-0.016999999999999987,0.0019722222222222177,0.15366666666666662,-0.004220838987581997,0.006277777777777785,0.02138888888888888,-0.021666666666666657,0.15366666666666665,-0.0057341780700575495,0.05697222222222223,0.01572222222222221,0.018416666666666665,0.14049999999999996,-0.017113716585900017,0.0441111111111111,-0.02138888888888888,0.009833333333333322
192.168.10.23,34.98.75.36,58348.0,443.0,6.0,0.15277777777777773,-0.0008941560119016406,-0.06055555555555554,-0.022666666666666658,0.019444444444444438,0.15405555555555553,-0.0030209739514465038,-0.05280555555555555,-0.016666666666666656,0.0011388888888888837,0.15361111111111106,-0.006001002317583342,0.00625,0.02138888888888888,-0.02163888888888888,0.15533333333333327,-0.005437134319095459,0.060361111111111115,0.017111111111111108,0.02008333333333333,0.11872222222222217,-0.03684476507588556,0.03408333333333333,-0.02311111111111111,0.018138888888888878
192.168.10.23,34.160.144.191,50052.0,443.0,6.0,0.15566666666666662,-0.0008941560119016406,-0.06344444444444443,-0.022666666666666658,0.022333333333333323,0.1569444444444444,-0.0045209739514465025,-0.05424999999999998,-0.01366666666666666,-0.00030555555555554964,0.15649999999999992,-0.008599078528936654,0.007694444444444443,0.02138888888888888,-0.023083333333333317,0.15822222222222215,-0.008437134319095457,0.06325,0.01411111111111111,0.022972222222222217,0.12166666666666662,-0.03939472876480641,0.03555555555555555,-0.02311111111111111,0.016666666666666663
192.168.10.23,35.244.181.201,42650.0,443.0,6.0,0.11944444444444438,-0.012129947519616838,-0.04713888888888888,0.006444444444444448,0.03436111111111111,0.12111111111111106,-0.008048751729224264,-0.022277777777777764,-0.004444444444444444,-0.026555555555555554,0.12277777777777772,-0.0020341904066000457,0.024027777777777776,-0.008111111111111114,-0.010305555555555557,0.12277777777777772,0.00285876392605712,0.04463888888888888,0.002777777777777777,0.035194444444444445,0.0940555555555555,-0.01788845932421032,0.00624999999999999,0.008111111111111114,-0.010527777777777775
192.168.10.23,54.214.185.83,47796.0,443.0,6.0,0.33861111111111103,-0.1405539982913328,0.06616666666666668,-0.14516666666666667,0.027444444444444438,0.34099999999999997,-0.12504161287881893,-0.05188888888888889,0.027888888888888887,-0.0018333333333333348,0.3405555555555555,-0.07879821734348907,-0.12066666666666667,0.14277777777777778,-0.02777777777777777,0.3538888888888888,0.0005505467222777042,-0.061666666666666675,-0.027444444444444438,0.023388888888888883,0.3251666666666666,0.04154428480749489,0.03130555555555556,-0.15611111111111112,0.005416666666666662
192.168.10.32,52.179.216.235,26685.0,443.0,6.0,0.20772222222222217,-0.0904095661834309,-0.022833333333333334,0.08261111111111111,-0.058777777777777776,0.21538888888888885,-0.023681304723630035,-0.10258333333333333,0.03255555555555556,0.04647222222222223,0.21683333333333327,0.04297660212916035,-0.08669444444444444,-0.09027777777777779,0.003916666666666652,0.2526666666666666,0.12770709567250652,0.032361111111111104,-0.03400000000000001,-0.06975,0.24244444444444438,0.13353253860177283,0.0781111111111111,0.05444444444444444,0.03511111111111112
192.168.10.23,142.251.36.106,48836.0,443.0,6.0,0.15894444444444442,-0.02311473670974872,-0.06466666666666668,-0.002666666666666666,0.0617777777777778,0.15849999999999997,-0.01708333333333333,-0.05713888888888889,0.03550000000000002,-0.04958333333333334,0.15977777777777774,-0.004923432125828374,0.008611111111111111,0.0031111111111111157,-0.012388888888888894,0.15977777777777774,0.0072779209660039645,0.06447222222222224,-0.03677777777777779,0.060694444444444454,0.1281666666666666,-0.009846864251656748,0.04005555555555555,-0.0031111111111111157,-0.0325
192.168.10.32,52.184.216.246,26686.0,443.0,6.0,0.20777777777777773,-0.09045767870586337,-0.022805555555555555,0.08261111111111111,-0.058805555555555555,0.21544444444444438,-0.023709082501407814,-0.10261111111111111,0.03261111111111112,0.046444444444444455,0.21688888888888883,0.04297660212916035,-0.08675,-0.09027777777777779,0.00397222222222221,0.2527222222222222,0.1277348734502843,0.032333333333333325,-0.03405555555555557,-0.06977777777777777,0.24249999999999994,0.13358065112420528,0.07813888888888888,0.05444444444444444,0.03508333333333334
192.168.10.32,52.184.214.53,26687.0,443.0,6.0,0.20772222222222217,-0.0904095661834309,-0.022833333333333334,0.08261111111111111,-0.058777777777777776,0.21549999999999994,-0.023585079678765095,-0.10252777777777777,0.03255555555555556,0.04641666666666667,0.21694444444444438,0.04303215768471591,-0.08675,-0.09038888888888891,0.003861111111111102,0.2527777777777777,0.12770709567250652,0.03224999999999999,-0.03400000000000001,-0.06963888888888889,0.24255555555555552,0.13347698304621727,0.07805555555555554,0.05455555555555556,0.03505555555555556
192.168.10.32,52.184.214.53,26688.0,443.0,6.0,0.2076666666666666,-0.09036145366099846,-0.02286111111111111,0.08261111111111111,-0.058750000000000004,0.21538888888888885,-0.02360541442341979,-0.10252777777777777,0.03250000000000001,0.04647222222222223,0.21683333333333327,0.04300437990693813,-0.08666666666666667,-0.09033333333333333,0.0038333333333333275,0.2527222222222222,0.12772743041716123,0.0323611111111111,-0.03394444444444446,-0.06969444444444445,0.24072222222222217,0.13194482536150134,0.07713888888888888,0.05444444444444445,0.03597222222222224
192.168.10.135,3.127.6.122,48970.0,443.0,6.0,0.15127777777777773,0.03256834244603054,-0.049416666666666664,-0.07933333333333333,-0.02847222222222222,0.23027777777777772,0.07120667638828004,-0.04841666666666666,-0.009388888888888893,0.030694444444444448,0.22983333333333328,0.011380338717125849,-0.0782222222222222,0.0003333333333333336,-0.081,0.24572222222222218,-0.03729072566274432,-0.021416666666666667,0.009833333333333341,0.042805555555555555,0.23383333333333328,-0.10215473890554883,0.034972222222222224,-0.016222222222222228,0.028250000000000015
