src_ip,dst_ip,src_port,dst_port,protocol,DFT_Real_0,DFT_Real_1,DFT_Real_2,DFT_Real_3,DFT_Real_4,DFT_Imag_0,DFT_Imag_1,DFT_Imag_2,DFT_Imag_3,DFT_Imag_4,DFT_Real_5,DFT_Real_6,DFT_Real_7,DFT_Real_8,DFT_Real_9,DFT_Imag_5,DFT_Imag_6,DFT_Imag_7,DFT_Imag_8,DFT_Imag_9,DFT_Real_10,DFT_Real_11,DFT_Real_12,DFT_Real_13,DFT_Real_14,DFT_Imag_10,DFT_Imag_11,DFT_Imag_12,DFT_Imag_13,DFT_Imag_14,DFT_Real_15,DFT_Real_16,DFT_Real_17,DFT_Real_18,DFT_Real_19,DFT_Imag_15,DFT_Imag_16,DFT_Imag_17,DFT_Imag_18,DFT_Imag_19,DFT_Real_20,DFT_Real_21,DFT_Real_22,DFT_Real_23,DFT_Real_24,DFT_Imag_20,DFT_Imag_21,DFT_Imag_22,DFT_Imag_23,DFT_Imag_24
192.168.10.32,20.42.73.25,26699.0,443.0,6.0,0.0252703229586283,0.007025875492296199,-0.004757652680079133,6.79294268290337e-05,-0.0116466780503591,0.0,0.0036994375106165927,-0.007047268205964654,0.008661588033040356,0.021201304275967642,0.025297582149505574,0.007957912567249632,-0.008468310038248704,0.008661588033040356,0.024170577526092536,0.0,-0.0003227604776797023,0.0005730068285629928,-9.518861770630871e-05,-0.0005379402284605532,0.01722349723180131,-0.0002619884455509053,-0.007774959007898973,-9.51886177063087e-05,-0.008514116207758582,0.0,-0.00022143259778090982,0.014612637685572322,-0.000587503115336099,-0.013671001396462414,0.01719115177790321,-0.0003656169330082318,0.008751263221104933,-0.000587503115336099,-0.007566203673680641,0.0,-4.459930517974488e-05,0.014067642841782026,0.000127534071604413,0.01423695360969566,0.017114500204722063,-0.0004053154142436696,0.01652024189631144,0.000127534071604413,0.016150991121927902,0.0,0.00018251012181789533,-0.0004786126341753809,0.0006641546885172457,-0.0004995700036183348
192.168.10.32,20.54.110.119,26700.0,443.0,6.0,0.009316921234130821,0.0008450098149697927,-0.00306696693102518,0.0034171342849731363,-0.0003979504108428874,0.0,0.000892233507286477,0.00033998083975665785,0.005669911702473958,0.004706650077831725,0.009444673856099404,0.00128855373587913,-0.001175175110499066,0.005669911702473958,0.004211177428563432,0.0,0.0002863156649485892,0.0027154246786880686,-0.0035448869069417193,-0.002119326889704331,0.006509502728780073,-0.0012828546588261863,0.00029645363489786466,-0.0035448869069417193,-0.0024733940760294617,0.0,0.0010712653350670135,0.004917376599644561,-0.002734740575154627,-4.539042741424438e-05,0.006506085395812948,-0.0005783115535359089,0.004405091206232699,-0.0027347405751546264,0.0011990964412689244,0.0,0.001570878990258337,0.0022049114181192132,0.003548304239908844,0.0021676768142812955,0.006482501824696824,0.00026418302676650625,0.004100263118743898,0.003548304239908845,0.0012895067532857248,0.0,0.0016613686741609847,-0.0026920412098268274,0.002758324146270751,-0.0021018624151685305
192.168.10.32,20.54.24.148,26701.0,443.0,6.0,0.008956074714660615,-0.0005589519825604167,-0.0013082921504974348,0.005614678064982099,-0.004386574029922481,0.0,0.001269974383225429,0.002540986409876236,0.002403934796651216,0.002570168428410955,0.00896000862121579,0.0001543274382326129,0.0015483796596527087,0.002403934796651216,0.004417151212692266,0.0,0.0013773391160313167,0.0024001005798277744,-0.005618611971537275,0.0025103934682755747,0.006167829036712617,-0.0015957774120819526,0.0014566481113433814,-0.005618611971537275,0.0013615787029266258,0.0,0.002511736737244403,0.0022772126220595656,0.0003882447878519578,-0.002662463444578503,0.008811593055725066,0.00216345139304987,0.00402233004570007,0.0003882447878519578,-0.004308432340621943,0.0,0.0016512345186070433,-0.0024124547598442367,0.0029748479525248256,-0.002137496825773098,0.008776346842447888,0.002668697009452301,-9.570519129434874e-05,0.0029748479525248256,0.000320712725321457,0.0,0.0003659084508331223,-0.004659143265818562,-0.00035299857457477994,0.004830484386436841
192.168.10.32,23.62.222.56,26702.0,443.0,6.0,0.0007254282633463293,0.00013472266542410125,4.9561262130741574e-05,0.00012193123499552422,-0.00023721655209859238,0.0,0.0002968918318066652,-0.00010487287910910914,0.0001044869422912595,9.11766015421096e-05,0.001155594984690321,0.0006376544751727142,0.00014904141426086374,0.0001044869422912595,-1.751383145650134e-05,0.0,-2.5328824863377515e-05,-0.000467893060149955,-0.0005520979563395159,-0.0002126880490020775,0.0010744134585062375,0.0004692552979113076,-0.0003712773323059111,-0.0005520979563395159,-0.00013484557469685632,0.0,-0.00030017188027400734,-0.0002927149170474381,-2.330541610717618e-05,0.00019181671145337563,0.0011513431866963376,0.000322924167633482,-0.00040067235628764156,-2.330541610717618e-05,0.000195076068242391,0.0,-0.0005330489868697352,0.00010855504418365841,0.0004751682281494159,-4.575176137015657e-05,0.0011925101280212042,4.8787656215110414e-05,-8.574128150939714e-05,0.0004751682281494159,-0.00015774369239806796,0.0,-0.0006436795185699228,0.00036561834424765855,-1.7861525217690483e-05,-0.00018171656706665704
192.168.10.32,23.62.222.56,26703.0,443.0,6.0,0.0006700952847798136,9.166648717846069e-05,6.746252377828597e-05,0.00010677178700765834,-0.0002343157927195193,0.0,0.00025358227342120687,-8.942155089909672e-05,0.0002351800600687613,0.00012593348682520328,0.0008207559585570719,0.0003366526141252166,3.162026405335119e-05,0.0002351800600687613,0.00015088915824890944,0.0,9.844511025431713e-05,-0.00023361100568734154,-0.00025743246078491666,9.480714748005174e-06,0.0007264216740925553,0.0002590763844159369,-0.00023367007573445146,-0.00025743246078491666,-2.0066897074390148e-05,0.0,-3.59031984717514e-05,-6.249356799414567e-05,-0.00014084577560424469,-5.371831477910934e-05,0.0007266600926716552,0.00020662160773518334,-0.000170836846033736,-0.00014084577560424469,-3.660718599955266e-05,0.0,-0.00016075048345116983,0.00017091096114696112,0.00025719404220581667,4.40311234848694e-05,0.0007530848185220803,0.00012144880341837452,7.580717404682796e-05,0.00025719404220581667,4.322330156963031e-05,0.0,-0.0002557371691321472,0.00021052004526659937,0.00011442104975381968,-1.319729258026748e-05
192.168.10.32,178.79.227.128,26705.0,80.0,6.0,0.0011125008265177,-0.00022535711979654278,-0.0001586476961771583,0.00024958451588948333,-4.549821217854998e-05,0.0,-0.00014747404265756723,0.0002307719531765988,0.00038973490397134996,9.976258458975867e-05,0.0011142492294311111,-0.00026738785065721763,0.00012140472730001408,0.00038973490397134996,0.00010827183723449425,0.0,-1.5911908898677476e-05,0.00025126475039052886,-0.00025133291880289477,-1.19928460605456e-05,0.0009225805600483781,-0.00040551056257681655,0.0001824696858723943,-0.00025133291880289477,3.1312306722010916e-05,0.0,0.0002157481426910171,0.00018648273400893774,-0.00019806623458861668,7.822019826579462e-05,0.0009084343910216866,-0.00025555931909227743,0.0002456605434417677,-0.00019806623458861668,5.915760993957396e-05,0.0,0.00039667173819148485,-5.25310746382475e-05,0.00026547908782958643,-5.3976410461905485e-05,0.0009046792984008365,-2.6236999015242883e-05,7.54594802856401e-05,0.00026547908782958643,-7.444620132446834e-05,0.0,0.0004731850080937196,-0.0002357618030439657,0.00020182132720946664,-2.099178220066957e-05
192.168.10.32,178.79.227.128,26706.0,80.0,6.0,0.0029805103937784604,-0.00032528944379187785,-0.00047020117441813484,0.0018986662228902232,-0.0014401276906331458,0.0,0.002152914754164447,-0.001009119706971441,0.0009911656379699536,0.002310610203413262,0.002990762392679827,0.0008036269466637007,-0.0011038978894551605,0.0009911656379699536,0.002715984980265304,0.0,0.0020219975917339966,-0.00010623218303849164,-0.0019089182217915902,8.300357158693617e-05,0.0021234154701232724,0.0009558156780152547,-0.0010776221752166696,-0.0019089182217915902,-0.0008524358272552477,0.0,0.0017829612687790242,0.00165403199276118,-0.00012381871541339908,-0.0016424693061719677,0.0021203358968098773,0.0017165743041639531,0.0008920828501383477,-0.00012381871541339908,-0.0009946624437968039,0.0,0.0010677217003754393,0.0017629311645218884,0.0019119977951049852,0.0015621327233072484,0.0021229982376098373,0.0020227634598435963,0.001974115769068393,0.0019119977951049852,0.0018488466739654665,0.0,6.505579421509065e-05,0.0001065935169944111,0.0001211563746134388,7.803092809842192e-05
192.168.10.32,20.42.73.25,26707.0,443.0,6.0,0.02504859368006385,0.009958249660106246,0.0037688314914703404,0.008240739504496265,-0.012468447287877398,0.0,0.0071960447925158155,-0.007513629898396681,6.337960561122788e-06,0.007534862569901297,0.025049428145090705,0.012222842247049493,-0.004622161388397217,6.337960561122319e-06,0.012759188810984295,0.0,0.0012524155345228654,-0.007021441431306277,-0.00824157396952312,0.007029838144186536,0.016917586326599086,0.0041691180652855785,-0.012457748254140222,-0.00824157396952312,0.0037743449211120558,0.0,-0.0009608765452878709,0.0075345700614607896,0.008125503857930493,-0.007522319119717447,0.016953488190968806,0.0031612158098574053,0.0003142058849334706,0.008125503857930493,-0.008419642845789593,0.0,-0.0029346534629475737,0.01452491956617967,0.008205672105153402,0.00046138904894351204,0.01693232854207355,0.0012520416732292698,0.012725472450256344,0.008205672105153404,0.004619975884755448,0.0,-0.004111512530697645,0.007008674298197331,-0.008104344209035236,0.007079254864252387
192.168.10.32,20.42.73.25,26708.0,443.0,6.0,0.02542076508204139,0.010063429994510289,0.0037224590778350873,0.008274813493092864,-0.01264487703641256,0.0,0.007164729038438501,-0.00782041963334587,-0.00012123584747313055,0.007618038205276753,0.02542175849278765,0.012298410862614104,-0.004910955826441436,-0.00012123584747313065,0.01291935642560323,0.0,0.0011726256558915239,-0.007134814261568766,-0.008275806903839122,0.007140905319682735,0.017282346884409557,0.004188111836434683,-0.012704114119211827,-0.008275806903839122,0.003794233004252116,0.0,-0.0010639760199865564,0.0077345425964904894,0.008260647455851223,-0.007710006300246104,0.017316500345865855,0.0031246009994977866,0.0003633300463358517,0.008260647455851223,-0.008591254552205406,0.0,-0.0030325629112713114,0.014839779092810926,0.008241653442382821,0.0005395232153150411,0.01729257901509601,0.0011689859064806553,0.013021330038706454,0.008241653442382821,0.004774828751881914,0.0,-0.004176616354099417,0.007125952976459457,-0.008236726125081374,0.0071911995650700816
192.168.10.32,20.42.65.88,26709.0,443.0,6.0,0.024882912635803188,0.010075387040796682,0.0038933753967285304,0.008077502250671394,-0.012371480464935306,0.0,0.007055714521761512,-0.007329263548986657,1.1563301086419723e-05,0.007356621691362937,0.02488541603088376,0.012255566394906681,-0.004399389028549187,1.1563301086419998e-05,0.012555509805679318,0.0,0.0010714827997576175,-0.0070385617782650345,-0.00808000564575196,0.007033537515639947,0.016720096270243297,0.004077998892897155,-0.012377927700678514,-0.00808000564575196,0.0038961271444956525,0.0,-0.001117191992824939,0.007362076113459333,0.008153756459554039,-0.007318784864265175,0.01676507790883379,0.0030120098831645,0.0002092719078063773,0.008153756459554039,-0.008308808008829757,0.0,-0.0030290069124347856,0.01436168265000115,0.00803502400716147,0.00024629210690201226,0.016743004322051978,0.0010748573321471729,0.012531181176503495,0.008035024007161468,0.0043787360191345215,0.0,-0.004118165082598532,0.007018722823447508,-0.008131682872772224,0.007091609044268853
192.168.10.23,34.117.65.55,58222.0,443.0,6.0,0.006667415301005016,-0.0008766973545933177,-0.0009051958719889293,0.0017009774843851667,-0.000877400239308671,0.0,0.0015479270170632407,-0.0008089406953955042,0.003801246484120683,0.0013356279520861825,0.006827334562937383,0.0001532154714110804,-0.001073201497395837,0.003801246484120683,0.0015154282251993714,0.0,0.0016989331663115103,0.0002409581294575801,-0.0018608967463175333,-4.645722290312361e-05,0.005259414513905808,-0.00037570351991372776,-0.0011118849118550622,-0.0018608967463175333,-1.3987223307279523e-05,0.0,0.002178671570167948,0.002407757418417371,-0.0022333264350891083,6.868786438122776e-05,0.006961266199747682,0.00223781378595989,0.002380162477493287,-0.0022333264350891083,-0.000784446795781454,0.0,0.0012237108433043003,0.0006929524955473533,0.0001590450604756583,-0.0014960774348905413,0.08996858199437457,0.07443630318733659,0.043293853600819894,0.00015904506047565835,-0.04240707556406659,0.0,-0.04156280011310537,-0.07360124910097417,-0.08077398935953775,-0.07045905460759484
192.168.10.23,34.117.65.55,58224.0,443.0,6.0,0.019406576951344765,0.0054461989162372,-0.007250656684239699,-0.010992070039113358,-0.007286141316095983,0.0,-0.009833867297898664,-0.011951430306650097,0.004210988680521641,0.012325841110491634,0.019969503084818475,0.0002871212986177445,-0.013694107532501222,0.004210988680521641,0.014036099116007488,0.0,-0.011520941422280731,-0.00018397060269640292,0.01042914390563965,-0.00034044541198569213,0.020301997661590524,-0.0052238676224646684,-0.006840129693349205,0.01042914390563965,-0.007479131221771238,0.0,-0.010287235884902431,0.011479510953848544,-0.004543483257293692,-0.012273344448611091,0.03245158990224197,0.0008542355165138158,0.01259627938270569,-0.004543483257293692,-0.012964258591334024,0.0,-0.012371869920141783,0.0011416260305184913,-0.022578736146291096,0.0020919343345703295,0.032363831996917676,-0.00552214587734876,0.007242937882741299,-0.022578736146291096,0.008337676525115963,0.0,-0.0110975924487541,-0.010261884347936298,0.0046312411626179915,0.010257410689434514
192.168.10.23,142.251.36.106,48842.0,443.0,6.0,0.004451076189676888,-0.00013003539106008706,0.0009024937947591316,-0.001462340354919437,0.0020147959391276058,0.0,-0.0003274512103769848,0.0013560347174058631,0.002716263135274249,0.0013395854192223972,0.00445840756098426,-0.0002699904034408106,0.0016292730967203818,0.002716263135274249,0.00014905134836833375,0.0,-0.00022222905681007428,-0.00010991434811305735,0.001455008983612064,-0.002421006330134192,0.002884248892466194,-0.0017081944730869209,-6.763140360515582e-05,0.001455008983612064,-0.0013840993245442792,0.0,0.0007296185273228592,-0.00010268766899478783,-0.0011421044667561829,0.0024446823074359275,0.0028754870096842204,-0.0011221185577101889,-0.00012712677319845906,-0.0011421044667561829,0.0028135875860849993,0.0,0.0014903463576678342,1.4814692192440877e-05,-0.0014462471008300896,-1.6087964227563984e-05,0.002768516540527324,-0.0003192491419456734,-0.00010421872138977671,-0.0014462471008300896,-0.0013672411441802972,0.0,0.0019052223196114964,0.00021014150493184038,0.001249074935913079,-0.0023359551994637517
192.168.10.135,3.127.6.122,49334.0,443.0,6.0,0.003533005714416482,0.0005053993696608819,-0.0007461408774058062,0.0013039906819661481,-0.0006050169467926009,0.0,0.0026016021729694653,3.72518102167794e-05,0.0005849599838256912,0.002329003822407135,0.003534257411956765,0.0017395737815354383,-0.0003401835759480737,0.0005849599838256912,0.002318859100341799,0.0,0.0019997280387317714,0.0006637188578760885,-0.0013052423795064313,-0.0006416258674288168,0.0021743377049763778,0.0013286540925808313,-0.0002752542495727445,-0.0013052423795064313,-0.0010351339975992876,0.0,0.0015419882449242209,0.0018041920610114145,0.0007749597231546959,-0.0005096529416262125,0.002155502637227357,0.001905330672326619,0.0014154314994812064,0.0007749597231546959,8.561213811238635e-05,0.0,0.0006804914800254505,0.0011567848502879786,0.0013240774472554518,0.0011675904562076821,0.001397331555684389,0.001333715087826328,0.0013304352760314874,0.0013240774472554518,0.0013474424680074055,0.0,1.574311336908566e-05,9.188206307497643e-06,-1.6788641611727993e-05,-1.342097550536168e-06
192.168.10.32,104.208.16.88,26710.0,443.0,6.0,0.03287500143051144,0.013463606890891608,0.0050078630447387765,0.010172088940938316,-0.016339123249053945,0.0,0.008862947716271599,-0.009771571376140868,-5.378325780232183e-05,0.009720193128885786,0.03287591536839799,0.016092090945642387,-0.00595804055531819,-5.378325780232285e-05,0.016587038834889732,0.0,0.0009432774603153962,-0.009223513796914742,-0.010173002878824871,0.009289207751375518,0.022198339303334515,0.0051607461659078984,-0.016305605570475265,-0.010173002878824871,0.005089958508809396,0.0,-0.0018903551968390505,0.009795109702411788,0.010731359322865803,-0.009762348757075646,0.022549748420715297,0.0038284889065130835,0.0005057156085967981,0.010731359322865806,-0.01117512583732604,0.0,-0.004393173264282894,0.018714294276553304,0.009821593761444088,0.00016881178292690174,0.02251332998275753,0.0010874427265682184,0.016441702842712402,0.009821593761444088,0.005751967430114743,0.0,-0.005700634884373252,0.008950723866579087,-0.010694940884908043,0.009625076266586315
192.168.10.32,40.70.229.150,26711.0,443.0,6.0,0.025914331277211454,-0.001529245835797123,-0.003857860962549847,0.016543646653493255,-0.012755046288172395,0.0,0.0039864462582469215,0.0075811133162581815,0.0077396631240844805,0.007544601380332097,0.025918742020924833,0.0006726772027969539,0.00463871161142984,0.0077396631240844805,0.012909134229024247,0.0,0.0042147812765051295,0.007127742439860177,-0.016548057397206634,0.007270073605732286,0.017546673615773473,-0.004560477736660766,0.00430612762769063,-0.016548057397206634,0.00402753551801045,0.0,0.00749980325802565,0.006797053044684146,0.0006324052810668804,-0.007564251064982233,0.017518659432729046,-0.00022384893851150003,0.008025477329889934,0.0006324052810668804,-0.00855059425036112,0.0,0.008789266104688106,-0.0003064284009932893,0.016576071580251064,0.00031843845343269015,0.025624434153238895,0.011220581010298153,0.007800251245498659,0.01657607158025106,0.0004981855551401739,0.0,0.0036707648362822244,-0.014123288270992674,-0.00873818000157673,0.00022600578623430627
192.168.10.32,52.184.213.187,26712.0,443.0,6.0,0.026196579138437856,-0.0015021114689814947,-0.004079292217890421,0.01698231697082521,-0.012981047232945752,0.0,0.004059149010843683,0.007628155556042316,0.007922073205312099,0.007677469037835043,0.026197652022043817,0.0007296369584259681,0.004567066828409823,0.007922073205312099,0.013138870398203517,0.0,0.004265845453824876,0.0073459193237163664,-0.016983389854431166,0.0074022530080811305,0.017722845077514607,-0.0045745912376817365,0.004407882690429684,-0.016983389854431166,0.004078507423400882,0.0,0.007566915524682321,0.007057161873805123,0.0005527337392171103,-0.007740323939785102,0.017697155475616417,-0.00020050230927785867,0.008302778005599974,0.0005527337392171102,-0.008729726076126097,0.0,0.008853281492455704,-0.0002665096020543038,0.017009079456329353,0.0003603187795609101,0.025998651981353725,0.011442307516272041,0.008071333169937134,0.017009079456329353,0.000526160001754748,0.0,0.003616669581091527,-0.014512978339255685,-0.008854230244954419,0.00019069829682793283
192.168.10.135,35.159.42.141,44184.0,443.0,6.0,0.003586153189341211,0.0004883493543267785,-0.0008722543716430696,0.0012139876683553053,-0.0004008014996846476,0.0,0.002684716507728796,6.0015849439300956e-05,0.00042881568272908874,0.0021695523095762643,0.003594497839609761,0.0017725078797513772,-0.00037997961044312293,0.00042881568272908874,0.0020751158396402946,0.0,0.0020766856953549143,0.0007781756900063206,-0.0012223323186238552,-0.0007448985533045876,0.0022787451744079408,0.001433904466788385,-0.00017394622166951365,-0.0012223323186238552,-0.0010247826576232871,0.0,0.0015700849605783291,0.0018576350737288772,0.0008869369824727318,-0.00028517852310981905,0.0022583405176798323,0.002009169224045843,0.0015115837256113752,0.0008869369824727317,0.00027562181154886694,0.0,0.0006529835569305837,0.0010971303348045998,0.0012427369753519638,0.0010477480274964498,0.0013340711593627776,0.0012660426227487488,0.0012437999248504702,0.0012427369753519638,0.001231700181961056,0.0,2.3050415691013768e-05,3.9936005317833744e-05,3.7332375844322916e-05,3.787123985548043e-05
192.168.10.32,52.184.216.246,26713.0,443.0,6.0,0.02636450529098507,-0.001608830573233378,-0.003976166248321533,0.016889989376068122,-0.013011753559112549,0.0,0.003951117548140672,0.007723186386447501,0.007724841435750331,0.0077663399846108596,0.026368002096811893,0.0005852989499432806,0.0047021408875783195,0.007724841435750331,0.013229976097742714,0.0,0.004224435053731587,0.007302025851262333,-0.016893486181894946,0.007382310814990491,0.017904162406921352,-0.004710798898679184,0.0044428904851277614,-0.016893486181894946,0.004010200500488281,0.0,0.007597738443142665,0.006908739649819046,0.0007389982541402088,-0.007818750614597136,0.01787457863489784,-0.0003064225949167247,0.008189797401428223,0.0007389982541402088,-0.008761545022328699,0.0,0.008950025838422523,-0.00036766590333115953,0.016923069953918457,0.0004620600977187745,0.026163081328074107,0.011387697059346214,0.00792074203491211,0.016923069953918457,0.0006366769472757963,0.0,0.0037599096914712558,-0.014454459444776588,-0.009027500947316474,0.00017863662525198054
192.168.10.23,142.251.36.106,48844.0,443.0,6.0,0.004833161830902063,-0.00014138320225347942,0.0005145668983459443,-0.0014427304267883288,0.002325177192687994,0.0,-0.00023411183541479906,0.0013247191078933787,0.0026715993881225486,0.001306652410097726,0.004836241404215459,-0.0002368303738050891,0.0014060636361439946,0.0026715993881225486,-3.253420193990158e-05,0.0,-0.0001335949823257753,0.00021406455931031977,0.0014396508534749337,-0.0026696557109390667,0.0032749970753987345,-0.001623975861535528,0.0001077950000762926,0.0014396508534749337,-0.0015151003996531252,0.0,0.0007833407027986526,0.0002414227016866097,-0.001110355059305824,0.0027150805511110096,0.0032526850700378184,-0.001034056763275089,0.00025181969006856454,-0.001110355059305824,0.003120034933090209,0.0,0.001501536881890211,4.668090582821778e-05,-0.0014173388481140176,-2.61020767200151e-05,0.0029380122820536073,-0.0004172656132802343,9.000301361082685e-06,-0.0014173388481140176,-0.0014252861340840624,0.0,0.0019747338600658465,7.777283241560903e-05,0.0014250278472900347,-0.002416463846116993
192.168.10.32,52.179.216.235,26714.0,443.0,6.0,0.026092251141866002,-0.0017037072621571595,-0.004009475310643506,0.01683300733566285,-0.012903342644373567,0.0,0.003968941167420129,0.007489162427667698,0.007587254047393804,0.007712294748633551,0.02609666188557938,0.0005128366301752976,0.0044832726319631,0.007587254047393804,0.013128509124120072,0.0,0.004286852136333591,0.007213068872592262,-0.016837418079376228,0.007314655333340439,0.01779450972874955,-0.004602319056008594,0.0043372611204783125,-0.016837418079376228,0.003921498854955032,0.0,0.007607180615659748,0.006913781118822967,0.0007148981094360263,-0.007837075408075586,0.017771263917287148,-0.00020226637425280696,0.008144517739613841,0.0007148981094360263,-0.00873623291651407,0.0,0.008900794098073383,-0.0002791562905112716,0.016860663890838627,0.0005425515379931701,0.025980909665425572,0.011384991004561171,0.007935325304667142,0.016860663890838627,0.0007331569989522275,0.0,0.0037046241158433437,-0.014302699183293016,-0.00892454385757445,0.00018476209612363877
192.168.10.32,52.184.216.246,26715.0,443.0,6.0,0.027088165283203097,-0.0017323975513706719,-0.004671245813369751,0.018006006876627602,-0.013444572687149041,0.0,0.003870226732994682,0.007587101136099028,0.00805334250132243,0.007181202658956479,0.027092238267262748,0.0004383403852212484,0.004237035910288482,0.00805334250132243,0.012939353783925365,0.0,0.004215876952834562,0.007835440802084554,-0.018010079860687252,0.008049212852954374,0.018620411554972308,-0.004849264763779582,0.004668295383453364,-0.018010079860687252,0.004737059275309243,0.0,0.0076677997039186555,0.0075851568152886465,0.00041848421096800945,-0.007893598362607734,0.018600483735402407,-0.0003829446211401052,0.008893122275670367,0.00041848421096800945,-0.009194622437159218,0.0,0.009075105626399092,-0.00023302598880633785,0.018030007680257157,-0.00013835649235707169,0.026899417241414363,0.011393000283573821,0.008394221464792887,0.018030007680257157,0.0003280242284138974,0.0,0.00390127757205278,-0.015005270044619198,-0.008717417716979967,0.0008448676144405931
192.168.10.32,20.50.73.9,26716.0,443.0,6.0,0.008988499641418419,0.00360318824189832,0.0011235872904459838,0.0024719436963399335,-0.004399776458740234,0.0,0.002152873881305031,-0.002892667587252948,-0.00012256701787312824,0.002688875236117873,0.0089895923932393,0.0041978358435907645,-0.0019427835941314587,-0.00012256701787312824,0.004527976115544635,0.0,6.230297549456032e-05,-0.002420335281358936,-0.0024730364481608154,0.002464934215345926,0.006280660629272417,0.0013205802444998503,-0.004421929518381766,-0.0024730364481608154,0.0012251734733581586,0.0,-0.0006904960803022925,0.0028183360306079236,0.002831498781840011,-0.002807805726749888,0.007095575332641558,0.0015041448343567272,0.000637243191401146,0.002831498781840011,-0.003451675176620481,0.0,-0.0016657346206898611,0.004532934476931722,0.001658121744791674,-0.00036286532363117544,0.0070786674817402764,0.0004551176987752199,0.004235804080963129,0.0016581217447916741,0.0014200409253438226,0.0,-0.0021861869892083772,0.0017292410747277104,-0.0028145909309387276,0.003185313678784975
192.168.10.23,34.117.65.55,58230.0,443.0,6.0,0.006055255730946807,-0.0006772559183264386,-0.000765860080718984,0.0015289187431335503,-0.0007895032564798921,0.0,0.0013456225129357454,-0.0010670707909483932,0.004201491673787441,0.001358065070110514,0.006095667680104517,0.00012128820092083877,-0.0012868344783782998,0.0042014916737874415,0.0015506645043690918,0.0,0.0014837652646909755,9.472111558582347e-05,-0.0015693306922912585,-3.0300433160149945e-05,0.0045609275499979155,-0.00048220264535750587,-0.0013287564118703251,-0.0015693306922912585,-3.4203131993607604e-05,0.0,0.0019917043770682078,0.0024909158474139674,-0.0026667515436808406,1.359303929386688e-06,0.006396333376566523,0.002167760519944836,0.0024105211098988796,-0.0026667515436808406,-0.0008994241555531871,0.0,0.001048264996764177,0.0008066866597657536,-0.00026607513427734966,-0.0015605669428316268,0.08964339892069496,0.07449554172969873,0.0435274044672648,-0.0002660751342773498,-0.042525311311086035,0.0,-0.041799588914940844,-0.07377830273937167,-0.08058031400044757,-0.07053486591282121
192.168.10.23,34.117.65.55,58232.0,443.0,6.0,0.018900911013285296,0.005628395632575972,-0.007142007350921624,-0.011125663916269951,-0.00711329778035481,0.0,-0.009625421678763634,-0.012112086266000674,0.004375398159027108,0.012358584849448908,0.01906098922093706,0.00020025455539707306,-0.013980338970820114,0.004375398159027108,0.01417945822079976,0.0,-0.011230096616060635,-9.51512750571737e-06,0.010965585708618185,-0.00015762763667243973,0.01939707994461056,-0.005150559671155345,-0.006830364465713506,0.010965585708618185,-0.007394284009933465,0.0,-0.009993721595997453,0.011811508033817409,-0.004711488882700608,-0.012492020317454014,0.03144184748331702,0.0009736983542710754,0.012836267550786335,-0.004711488882700608,-0.013143648703893021,0.0,-0.012101920714258512,0.001389948490125168,-0.023010353247324644,0.002218573282928495,0.0313708384831746,-0.0052692084447280695,0.007586359977722183,-0.023010353247324644,0.008528669675191235,0.0,-0.010931915450197324,-0.010360063945671578,0.004782497882843022,0.010334942632546182
192.168.10.135,3.127.6.122,50508.0,443.0,6.0,0.0035942594210306438,0.0005298799256337784,-0.0008150041103362944,0.0011988480885823556,-0.00043426950772602587,0.0,0.0026642517553492236,0.00011619467639437402,0.0004887382189432848,0.002161000739286326,0.003596584002176884,0.0017930285005546753,-0.0003057122230529871,0.0004887382189432848,0.002087454001108804,0.0,0.002041207448819701,0.0007618984556113513,-0.0012011726697285958,-0.0007064250901892644,0.002242505550384484,0.0014007456176303988,-0.00017007191975913294,-0.0012011726697285958,-0.0009784698486328181,0.0,0.001548262480690748,0.001818370117186298,0.0008653402328491152,-0.00028190931112774103,0.002219915390014619,0.0019676488766971556,0.0014784236749013214,0.0008653402328491152,0.0002563893795013468,0.0,0.0006517569113742348,0.0010760353143308143,0.0012237628300984609,0.001007898054072873,0.0013153155644734476,0.001246505939457143,0.001218785842259734,0.0012237628300984609,0.0011969705422719221,0.0,3.291351676417826e-05,4.1071626322142215e-05,3.925959269205599e-05,5.741768623249338e-05
192.168.10.32,52.184.216.246,26718.0,443.0,6.0,0.026261508464813194,-0.0018731842223255444,-0.0037723183631896955,0.016679445902506515,-0.012990772724151611,0.0,0.003763718039446529,0.007874499282080885,0.007293244202931731,0.007955162786143808,0.026262501875559452,0.000260494216163794,0.00493385394414265,0.007293244202931731,0.013384262720743808,0.0,0.004195570840632103,0.007203312855782602,-0.01668043931325277,0.007271897481890715,0.017929335435231494,-0.004893353802235142,0.004538595676422111,-0.01668043931325277,0.003772099812825525,0.0,0.007669807043446716,0.00654554740498967,0.0010399222373962277,-0.00801032643674657,0.0179032484690348,-0.0004254571561514509,0.007924864689509072,0.0010399222373962277,-0.008810152610143028,0.0,0.00910196812596559,-0.0006351734753589286,0.016706526279449466,0.0007610209302898572,0.026045342286427783,0.011233787443392297,0.007483402887980146,0.016706526279449466,0.0009930928548177048,0.0,0.004024217290901675,-0.014231980966207137,-0.00918201605478921,0.00019804542059817295
