timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,tcp_window_size,interval_time,direction
1697417044.665149,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,70.0,262.0,1.0967254638671877e-05,1.0
1697417044.665287,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,70.0,267.0,0.0001380443572998,1.0
1697417044.680297,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,824.0,267.0,0.0150098800659179,1.0
1697417044.680303,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,132.0,267.0,6.198883056640625e-06,1.0
1697417044.680323,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,101.0,267.0,1.9788742065429688e-05,1.0
1697417044.68036,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,70.0,501.0,3.719329833984375e-05,1.0
1697417044.680361,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,70.0,501.0,9.5367431640625e-07,1.0
1697417044.680419,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,70.0,501.0,5.793571472167969e-05,1.0
1697417044.680463,192.168.10.23,142.251.36.106,48860.0,443.0,6.0,309.0,267.0,4.410743713378906e-05,1.0
,,,,,,,,,
1697417083.054388,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,78.0,29200.0,0.0,1.0
1697417083.070138,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,78.0,26847.0,0.0157499313354492,1.0
1697417083.070435,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,70.0,229.0,0.0002970695495605,1.0
1697417083.081813,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,342.0,229.0,0.0113780498504638,1.0
1697417083.096409,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,70.0,7.0,0.0145959854125976,1.0
1697417083.097007,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,197.0,7.0,0.0005979537963867,1.0
1697417083.097032,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,76.0,7.0,2.5033950805664062e-05,1.0
1697417083.097165,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,102.0,7.0,0.0001330375671386,1.0
1697417083.097237,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,70.0,229.0,7.200241088867188e-05,1.0
1697417083.097237,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,70.0,229.0,0.0,1.0
