src_ip,dst_ip,src_port,dst_port,protocol,tcp_window0,tcp_window1,tcp_window2,tcp_window3,tcp_window4,tcp_window5,tcp_window6,tcp_window7,tcp_window8,tcp_window9,tcp_window10,tcp_window11,tcp_window12,tcp_window13,tcp_window14,tcp_window15
192.168.10.23,34.117.65.55,58248.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,267.0,267.0,501.0,501.0,267.0,267.0,501.0
192.168.10.135,3.127.6.122,51776.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.150,142.251.36.131,57733.0,443.0,6.0,8192.0,65535.0,259.0,259.0,261.0,261.0,261.0,259.0,261.0,261.0,259.0,259.0,261.0,259.0,259.0,274.0
192.168.10.23,142.251.36.106,48866.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.32,52.184.213.187,26746.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2050.0
192.168.10.32,51.104.136.2,26747.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16380.0
192.168.10.32,20.189.173.12,26748.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.32,52.179.216.235,26749.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.214.53,26750.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.216.246,26751.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2048.0
192.168.10.135,35.159.42.141,45980.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.23,142.251.36.74,60258.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.32,52.184.213.187,26752.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.135,35.159.42.141,46002.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.32,40.79.141.153,26753.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.23,34.117.65.55,58254.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,267.0,501.0
192.168.10.23,34.117.65.55,58256.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,267.0,267.0,501.0,501.0,267.0,267.0,501.0
192.168.10.32,52.184.214.53,26754.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.179.216.235,26755.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.214.53,26756.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,40.70.229.150,26757.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.23,142.251.36.106,48874.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.32,51.104.136.2,26758.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16383.0
192.168.10.135,35.159.42.141,46100.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.32,20.189.173.3,26760.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0
192.168.10.23,142.251.36.106,48876.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.135,3.127.6.122,52268.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,7.0,229.0,229.0,229.0,7.0,251.0,7.0,7.0
192.168.10.32,52.184.214.53,26761.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2048.0
192.168.10.32,52.184.214.53,26762.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2050.0
192.168.10.32,52.184.216.246,26763.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,40.70.229.150,26764.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,20.189.173.9,26765.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.23,34.117.65.55,58262.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,267.0,501.0
192.168.10.23,34.117.65.55,58264.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,267.0,267.0,501.0,501.0,267.0,267.0,501.0
192.168.10.23,142.251.36.106,48882.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.135,3.127.6.122,52736.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,7.0,7.0,251.0
192.168.10.32,52.184.216.246,26766.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.214.53,26767.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.214.53,26768.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.2,185.125.190.29,27510.0,443.0,6.0,65280.0,65160.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,502.0,495.0,495.0,502.0,502.0,502.0,505.0
192.168.10.23,34.149.100.209,43234.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,272.0
192.168.10.32,40.79.141.152,26769.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0
192.168.10.23,35.201.103.21,40420.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,501.0,262.0,501.0,501.0,272.0,272.0,501.0
192.168.10.23,34.98.75.36,58408.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,272.0
192.168.10.23,34.160.144.191,50112.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,272.0
192.168.10.32,52.184.213.187,26771.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.216.246,26772.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2050.0
192.168.10.32,52.179.216.235,26773.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.23,54.214.185.83,47854.0,443.0,6.0,64240.0,26847.0,502.0,502.0,119.0,119.0,119.0,119.0,489.0,501.0,501.0,119.0,501.0,189.0,501.0,501.0
192.168.10.135,35.159.42.141,47120.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.23,142.251.36.106,48894.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.32,20.42.72.131,26774.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.23,34.117.65.55,58280.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,267.0,501.0
192.168.10.23,34.117.65.55,58282.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,267.0,267.0,501.0,501.0,267.0,267.0,501.0
192.168.10.135,35.159.42.141,47434.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.32,52.184.214.53,26775.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2048.0
192.168.10.23,142.251.36.106,48900.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,501.0
192.168.10.32,52.179.216.235,26776.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2048.0
192.168.10.32,40.70.229.150,26777.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.214.53,26778.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2050.0
192.168.10.32,51.104.136.2,26779.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16380.0
192.168.10.32,51.104.136.2,26780.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16383.0
192.168.10.32,13.89.179.9,26781.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.135,35.159.42.141,47786.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,7.0,7.0,7.0
192.168.10.23,142.251.36.106,48902.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.32,52.179.216.235,26782.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2050.0
192.168.10.32,52.184.214.53,26783.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.214.53,26784.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.135,3.127.6.122,53764.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,229.0,7.0,7.0,251.0,7.0,7.0
192.168.10.32,52.178.17.2,26785.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0
192.168.10.32,8.238.176.126,26786.0,80.0,6.0,64240.0,42340.0,1026.0,1026.0,11.0,11.0,1025.0,11.0,11.0,11.0,11.0,11.0,11.0,1025.0,1025.0,1025.0
192.168.10.23,34.117.65.55,58288.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,267.0,501.0
192.168.10.23,34.117.65.55,58290.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,267.0,267.0,501.0,501.0,267.0,267.0,501.0
192.168.10.32,40.70.229.150,26787.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.216.246,26788.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.213.187,26789.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,20.190.177.21,26790.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,1029.0,1029.0,1029.0,1029.0,1029.0,16385.0
192.168.10.32,40.127.240.158,26791.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,1029.0,1029.0,1029.0,16383.0,1028.0,16385.0
192.168.10.32,142.251.37.99,26793.0,443.0,6.0,64240.0,65535.0,1025.0,1025.0,261.0,261.0,261.0,261.0,261.0,1025.0,1025.0,1025.0,261.0,261.0,1024.0,1024.0
192.168.10.23,142.251.36.106,48908.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0
192.168.10.32,4.231.128.59,26794.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16382.0
192.168.10.32,4.231.128.59,26795.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16385.0
192.168.10.135,35.159.42.141,47898.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,229.0,7.0,7.0,251.0,7.0,7.0
192.168.10.32,20.42.65.85,26796.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.32,52.184.216.246,26797.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.23,142.251.36.106,48910.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,267.0,501.0,501.0,501.0,501.0
192.168.10.135,3.127.6.122,53952.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.32,52.184.214.53,26798.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,40.70.229.150,26799.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.184.216.246,26800.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,20.50.201.200,26801.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.32,20.166.2.191,26803.0,443.0,6.0,64240.0,65535.0,1026.0,1026.0,16384.0,16384.0,16384.0,1026.0,1026.0,16383.0,1025.0,1025.0,1025.0,16385.0,16380.0,1023.0
192.168.10.32,13.107.42.16,26804.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,16384.0,1029.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,16383.0
192.168.10.23,34.117.65.55,58296.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,262.0,501.0,501.0,267.0,501.0,267.0,501.0
192.168.10.23,34.117.65.55,58298.0,443.0,6.0,64240.0,65535.0,502.0,502.0,262.0,262.0,501.0,501.0,501.0,267.0,267.0,501.0,501.0,267.0,267.0,501.0
192.168.10.32,51.124.78.146,26805.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16383.0
192.168.10.150,142.251.36.131,52327.0,443.0,6.0,8192.0,65535.0,259.0,259.0,261.0,261.0,261.0,259.0,261.0,261.0,259.0,259.0,261.0,259.0,259.0,274.0
192.168.10.135,3.127.6.122,54170.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.32,20.199.120.151,26806.0,443.0,6.0,64240.0,8192.0,1029.0,1029.0,8008.0,8008.0,8008.0,1029.0,1029.0,7850.0,1029.0,1029.0,1029.0,7501.0,8192.0,7945.0
192.168.10.32,40.126.53.18,26807.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,49154.0,49154.0,49154.0,1029.0,1029.0,49153.0,1029.0,1029.0,1029.0,1029.0,1029.0,49155.0
192.168.10.32,20.199.120.151,26808.0,443.0,6.0,64240.0,8192.0,1029.0,1029.0,8008.0,8008.0,1029.0,8008.0,1024.0,7850.0,1024.0,1024.0,1024.0,8192.0,8192.0,1029.0
192.168.10.23,142.251.36.138,55966.0,443.0,6.0,64240.0,65535.0,502.0,502.0,261.0,261.0,261.0,261.0,261.0,496.0,482.0,501.0,501.0,501.0,269.0,269.0
192.168.10.32,52.184.214.53,26809.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,20.73.194.208,26810.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,16384.0,16384.0,16384.0,1029.0,1029.0,16383.0,16383.0,1028.0,1028.0,1028.0,1028.0,16383.0
192.168.10.32,52.179.216.235,26812.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2050.0
192.168.10.32,52.184.214.53,26813.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,40.70.229.150,26814.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0,1028.0,2051.0
192.168.10.32,52.168.112.67,26815.0,443.0,6.0,64240.0,65535.0,1029.0,1029.0,2052.0,2052.0,2052.0,2052.0,1029.0,1029.0,2051.0,2051.0,1028.0,1028.0,1028.0,1028.0
192.168.10.135,3.127.6.122,54216.0,443.0,6.0,29200.0,26847.0,229.0,229.0,7.0,7.0,7.0,7.0,229.0,229.0,7.0,229.0,7.0,251.0,7.0,7.0
192.168.10.23,142.251.36.106,48918.0,443.0,6.0,64240.0,65535.0,502.0,502.0,502.0,502.0,262.0,262.0,267.0,267.0,267.0,501.0,501.0,501.0,267.0,501.0
