src_ip,dst_ip,src_port,dst_port,protocol,packet_size0,packet_size1,packet_size2,packet_size3,packet_size4,packet_size5,packet_size6,packet_size7,packet_size8,packet_size9,packet_size10,packet_size11,packet_size12,packet_size13,packet_size14,packet_size15
192.168.10.135,131.130.37.53,49658.0,22.0,6.0,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333
192.168.10.135,131.130.37.53,49660.0,22.0,6.0,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333
192.168.10.150,192.168.10.255,5513.0,5512.0,17.0,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665
192.168.10.135,131.130.37.53,49672.0,22.0,6.0,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333
192.168.10.135,131.130.37.53,35040.0,22.0,6.0,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333
192.168.10.135,131.130.37.53,49656.0,22.0,6.0,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333,0.06533333333333333,0.04666666666666667,0.08133333333333333
128.130.135.23,192.168.10.30,39808.0,1883.0,6.0,0.048,0.048,0.04666666666666667,0.048,0.048,0.04666666666666667,0.048,0.048,0.04666666666666667,0.048,0.048,0.04666666666666667,0.048,0.048,0.04666666666666667,0.048
128.131.67.19,192.168.10.22,50414.0,22.0,6.0,0.10266666666666667,0.092,0.042666666666666665,0.092,0.042666666666666665,0.092,0.042666666666666665,0.10266666666666667,0.092,0.042666666666666665,0.092,0.042666666666666665,0.092,0.10266666666666667,0.092,0.042666666666666665
192.168.10.135,3.127.6.122,48380.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.228,0.04666666666666667,0.13133333333333333,0.050666666666666665,0.068,0.04666666666666667,0.04666666666666667,1.0,0.04666666666666667,1.0,0.04666666666666667,1.0,0.476
128.131.67.19,192.168.10.22,18928.0,22.0,6.0,0.08133333333333333,0.042666666666666665,0.08133333333333333,0.042666666666666665,0.08133333333333333,0.08133333333333333,0.042666666666666665,0.08133333333333333,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.042666666666666665
192.168.10.23,34.117.65.55,58196.0,443.0,6.0,0.06666666666666667,0.04666666666666667,0.064,0.04666666666666667,0.06266666666666666,0.04666666666666667,0.06533333333333333,0.04666666666666667,0.06266666666666666,0.04666666666666667,0.06533333333333333,0.04666666666666667,0.06266666666666666,0.04666666666666667,0.06533333333333333,0.04666666666666667
192.168.10.32,40.70.229.150,26668.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.686,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.13866666666666666,0.064,0.4726666666666667,0.042666666666666665
192.168.10.32,52.179.216.235,26669.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.686,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.13866666666666666,0.064,0.4726666666666667,0.042666666666666665
192.168.10.32,52.184.213.187,26670.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.6866666666666666,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.064,0.13866666666666666,0.4746666666666667,0.042666666666666665
192.168.10.32,239.255.255.250,63733.0,3702.0,17.0,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468
