src_ip,dst_ip,src_port,dst_port,protocol,DFT_Real_0,DFT_Real_1,DFT_Real_2,DFT_Real_3,DFT_Real_4,DFT_Real_4,DFT_Real_5,DFT_Real_6,DFT_Real_7,DFT_Real_8,DFT_Real_8,DFT_Real_9,DFT_Real_10,DFT_Real_11,DFT_Real_12,DFT_Real_12,DFT_Real_13,DFT_Real_14,DFT_Real_15,DFT_Real_16,DFT_Real_16,DFT_Real_17,DFT_Real_18,DFT_Real_19,DFT_Real_20
128.131.67.19,192.168.10.22,50414.0,22.0,6.0,0.0032520294189450154,0.0010362580548963411,-0.001653313636779692,-0.0019667148590088402,-0.0007637739181517374,0.0033860206604000155,0.0017252296446330995,0.0009346008300780233,0.0006029605865477657,-0.0012202262878418062,0.003279924392699886,0.001726054039802159,0.0024008750915526507,0.0018327236175538404,0.0019030570983886086,0.0011270046234128563,-0.0004940032958984172,0.0004959106445312422,-0.000496864318847636,0.0004997253417968421,0.00112605094909645,-0.0004295989843026149,0.00024747848510741797,0.0003201961517331891,-0.000249385833740218
194.45.33.29,192.168.10.2,4500.0,4500.0,17.0,1.0608520507812496,0.8435629589633603,0.48909664154052723,-0.0039174556732176295,-0.49200034141540533,1.0608811378479,0.9860184730531442,1.012580156326294,0.9469368457794187,1.014302968978882,0.060971975326537656,-0.001704689720803583,0.02349984645843507,0.003888368606567239,-0.02237713336944582,0.059251070022582564,0.00944773254991338,0.009968400001525846,0.052972316741943505,0.008843779563903757,0.05991697311401316,0.020366236811168417,-0.01147758960723883,-0.002167463302612139,0.014921307563781865
192.168.10.23,128.130.57.3,39962.0,3000.0,6.0,3.045598030090332,-0.9988903207541279,-0.041367769241332786,-1.0000720024108887,0.040858030319213645,3.0458021163940425,-0.8857705492441903,-1.5198140144348145,0.0425119400024414,1.4794721603393557,3.085736036300659,-0.500929571576888,-1.4586833715438843,0.9998679161071777,-1.5405012369155886,4.085445165634155,0.8439746627507239,0.5210512876510619,-0.08244585990905759,-0.47875940799713157,4.0855772495269775,0.9631418264350688,0.9800915718078613,-1.9995770454406738,1.0194854736328125
192.168.10.135,131.130.37.53,35042.0,22.0,6.0,1.0606858730316162,0.845644188465634,0.4791796207427979,0.0404300689697265,-0.5277676582336426,1.062889814376831,0.46626457411294486,-0.4777235984802246,-0.9952642917633057,-0.5107014179229736,1.0578958988189695,-0.04457905541522613,-0.9616041183471681,-0.0426340103149413,1.038762092590332,1.058220863342285,-0.5382024199551638,-0.4787241220474243,1.000258207321167,-0.5232292413711548,1.0671248435974117,-0.8802287721312202,0.4870070219039917,0.0423090457916259,-0.5203098058700559
128.130.135.23,192.168.10.30,39808.0,1883.0,6.0,3.0240311622619624,-0.9972846423997703,-0.999840497970581,-1.0020618438720703,2.9879844188690186,4.024031162261963,0.0024538764913182355,0.00027859210968014846,0.002225399017334,-1.9841724634170534,4.022207021713257,-4.487089702038302e-05,-0.0007929801940918505,0.0020618438720703,-2.0028998851776127,4.021878004074097,-0.0009923922498384587,0.0005880594253540506,-0.0004012584686279002,3.9890609979629517,4.021878004074097,-0.0013449852615773142,0.0017100572586060013,-0.0017328262329101998,-1.9858320951461794
192.168.10.135,131.130.37.53,49666.0,22.0,6.0,3.0170001983642574,-0.9996513791819401,-0.9989478588104248,-0.9994018077850342,2.9914999008178715,4.017000198364258,0.0007515843074223981,0.002104282379150401,0.0007278919219970004,-1.9843916893005373,4.016700983047485,0.0006940333230408746,0.0009025335311889994,-0.0005981922149658003,-2.006958603858948,4.016698122024535,0.0007472542684478431,-0.0009039640426635994,-0.00042867660522460016,3.9916509389877324,4.016698122024536,0.0006031100590327025,-0.001803636550903399,0.0006010532379150002,-1.9846894741058352
192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,3.872857809066772,-0.9994367363392888,-1.0001989603042603,-0.9983139038085938,2.563571095466614,4.8728578090667725,0.0005701012993549387,-0.00028562545776365626,-0.0005156993865966832,-2.4100606441497807,4.872265815734863,-8.850050907170356e-05,-0.00038266181945796005,-0.0016860961914061988,-1.1532144546508791,4.872837066650391,0.00036332245912810675,0.0007805824279784678,0.001107692718505783,3.5635814666748047,4.872837066650391,0.0001465425522850515,0.0005919933319090843,0.0011148452758787996,-2.410938262939453
192.168.10.150,208.115.231.210,60325.0,443.0,6.0,5.074601411819458,-1.0002390998405415,-1.000452995300293,-1.0,-0.999547004699707,6.074601411819458,0.0003138780593871506,-0.000326991081238015,-0.0008051395416259002,-0.00032699108123779297,6.074508428573608,0.0007022267337491097,7.951259613059314e-05,0.0,-7.95125961303711e-05,6.074508428573608,0.0009953975677490503,0.0004994869232177734,0.0008981227874755009,0.0004994869232177734,6.073651313781738,0.00027956924360381097,-8.583068847434205e-06,0.0,8.58306884765625e-06
192.168.10.150,192.168.10.255,5513.0,5512.0,17.0,11.0,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
192.168.10.135,3.127.6.122,48380.0,443.0,6.0,3.522430896759033,-0.8751532634917469,1.0418778657913206,0.05733394622802744,-1.0994411706924438,3.5367119312286377,-1.2350772001596284,-0.16134607791900635,-0.536623001098633,-0.23336994647979736,3.520143985748291,-1.292692494598746,-1.225788950920105,-0.07161498069763184,1.32681405544281,3.5204038619995117,-0.9871388741326115,-1.0477449893951416,0.5531909465789797,-1.0770061016082766,4.5201098918914795,0.44842875242643243,0.6776371002197266,0.0713551044464112,-0.7499208450317383
